sample_id,program_name,toolchain,fold_id,binary_sha256,source_sha256,source_function_block,production_sa001_status,ungated_pattern_positive,ungated_confusion_category,probe_definition,interpretation_boundary,evidence_label
geb_SET_TOD,SET_TOD,GEB,fold_7,d91aee2e67c1babdfa4b3883d0b669f0e7ab632d0dbfef8a5c9dcf0d4fc31a38,dc32805991c117d7f0168b536a91d251692a677348be3b0ac29fc68d279dad72,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_SGN,SGN,GEB,fold_5,ec4eac5066e90a949f41c88997942c69abc370aab6fec5ede07b5b85ae93a5ed,e8704f1e3186f50fc273db804d8a27ae6bd17f203b57185aa6454f125cf2fbcd,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_SH,SH,GEB,fold_3,b15c3f5137ba876524f24f2db2e9fc7412e4f3ee8d20725f6b54ce23e7a528c7,4987b07f70e509048725f113bc425c2e8dcaf29b1b6d167d150004d507b10f07,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_SHA1_STREAM,SHA1_STREAM,GEB,fold_6,85f5f1e9f8a70cb0cc1b7afdbddcde2801fd059ae3a3bf5bd5fedb01d7b9bfd9,b94805bcaf15fbba7ad1bf34c398b5b67a01c78591549ab2c7c4a5a0cc216315;433e8d5585d999e3f76199e1e2cc585c242ed4b318fa50cc4662fadc08f2f26e,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_SHL1,SHL1,GEB,fold_2,6ad8e892b6bae9763618b3607226e8ed9aa48dc6d4c3b83472e73b35b0d323e7,d7ee08c59956c52dc77abae638d8d2f55e2a7bdbd0a6d8a5d01795aed5597746,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_SHR1,SHR1,GEB,fold_3,846691e380ef009e0f815748845fcf70286465bb6876371e2529eafbaeef3518,a5587b28261ae565dfcbb2a04b642ed3722f95d1d24e5ab75df5412245074429,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_SHR_4E,SHR_4E,GEB,fold_0,c459fc9765a7d4417726d436428fc844a8c842d788f0d1ffd4e748361b89ace7,434cc256ced824675dd3fdfd7508c1ad838d33561dddedbfd80bdc1b516efa4a,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_SHR_4UDE,SHR_4UDE,GEB,fold_1,2cb1c8a87d9783b4b5f2cf879b73fed6c85602013b9a344d72abff7d76ba35e5,ce561a7d6536462f7cfed6af41a7e0eaf78a7c4127635871be9e7bc33df21922,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_SHR_8PLE,SHR_8PLE,GEB,fold_2,1078897645ccf6746ad95911adabc5aa9d5330e21ef1e38d5ee27f4053ff6e40,738ac3449648120fdfe1cbafc5bfb4a922a319d7ebf7228795b56a28c8e02abb,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_SHR_8UDE,SHR_8UDE,GEB,fold_3,bf5205ee18dddbb5b3d9a210a77a1cc9a27c94aede409d408fa3d5cce35bfcd9,0965024298a0300dfc6e9fc55e81db87c5393d5471a61c1f2cdabe9c70653e63,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_SH_1,SH_1,GEB,fold_4,a131a7d551d437de8ca3c9987212d8fb26f1b18b1c36b29488a77ff748720256,b98c7cafbf4ed5f2efb9fbe050f3e973776fab9f392bea2bed3d2baf4aeb8884,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_SH_2,SH_2,GEB,fold_5,39d9cdea5484f74ad46f5cfe9cd876c3249d87b65ae634ad2f66ba2f26c89c8b,a720cb08e2babbfb58b97b86645a0568e125c2dff36171c13bd8e472c8857578,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_SH_T,SH_T,GEB,fold_6,8d09ef43cc3ec4b9be2814c10448d618b4babed1fe8069ef315d0b4d29befb5c,481082439b9fb25bbfd303401841d743dacbd04bb8aef738e6c5dabcc830dc14,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_SIGMOID,SIGMOID,GEB,fold_6,dacb443d90e71135bfd65fd0a3a1d3e69cdd49e8c49bd4fa8614fd067d421f2d,18a7e0be4ea01decc62105a8824d442ee9d0f1d6d36be2b439947fdec8863e7e,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_SIGNAL,SIGNAL,GEB,fold_5,3b1b5b5b6da2bbb7f32363edc8f01d66949018a5446e8bf3c53e18100560216f,e6dc6843980ea19c723f74c5fae56e095799b21a125f289ae9d92f5df59aaa8e,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_SIGNAL_4,SIGNAL_4,GEB,fold_6,3f90c5964b45e8cca9438dbea7f536f0aaa00651db0c8bfa542f0d80259b8731,049b2cd2d8e3f8269882e53d2ae99d82e131a211269e5f3f4e92fde6f266c44f,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_SIGN_I,SIGN_I,GEB,fold_7,bf401331dcba1300b0c134963d874cbf5b85ba54f5553112408b9ccfd29e96e3,cec644cc5797e4873a99f3996157fbbada8a47bf3950709e4d33c4426d412d4f,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_SIGN_R,SIGN_R,GEB,fold_8,13b3f094fe5aa76fd8573782dd8b3f312e0afb1868817d14b2d47ec2ac5e6aa5,9a04c07d1f8ec878642f4521b381f47762eb3af57852c1422eff7f7a108b0611,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_SINC,SINC,GEB,fold_9,6d2c230ed9f02ece1f3999a68ba562939cdf7914256a3a9cf24afb2d404f3cb9,5d984a58035fd0dd7b55a741e3b5c49eaa4b67bdd74f791eda4dc367b7f80090,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_SINH,SINH,GEB,fold_0,823ab8622e52d5b6c880650ebb4a8682799bc0a91572cfa0fd32e04cc15a3d72,4993121e499b6a1467dd0801f15cc3a8d335efebbc04609243bcc3b1c8c775cf,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_SNTP_CLIENT,SNTP_CLIENT,GEB,fold_7,b4885001dd2382dfbc9808d118acf5e423750294e5d59857a89a23df20d7a241,1085aebd678d838c4f904a268e42c3501bf522eac4f85b489c729d716ff71af7;6e8d4893638740851e289f1b3e496b7dd46d1c57c7dd88624089aa854e224fab,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_SPEED,SPEED,GEB,fold_8,6e3f8242bd010d7683a4e1968f08378c2d747c57d2599a05ad98c298fc358e9b,4d002f61094ad32f74ee3477cedcd9d2685e9c204e265dca171d14883d6b09c1,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_SPHERE_V,SPHERE_V,GEB,fold_6,ed644fa3bdf5d1b8b1e7d4123ae8f612755d4400389c944b826afdf506848c1f,da3c2653db55276d658b63fb61f26c199e3b6081f90fd530f9dfffbc4f56fbc5,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_SQRTN,SQRTN,GEB,fold_1,10b8bcee01832375756e69084e6a9d594965beb31ee7ff65c4de8291ebb9b31a,786c3c2f6687dafab056d75b85730b8c850b4b3641687abc96ec7050d493abc2,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_SRAMP,SRAMP,GEB,fold_7,8df5fe2ec6d4be8f39618b90e2233c844b9d179ab9b807edce948d0aaf88ee64,45c27f703211f3f9c5d8358b0eeb91a49fdfceda7d199b45ea58f2994dd445df,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_STACK_16,STACK_16,GEB,fold_4,ec284173c77d5dc628356444a51dbceb90b11c3050b8fea5c8b1381a14f5db64,a0a4d4e3d0740feaf85ec4407f7ab5c9dceb6f8726fb174d6401965645e97c23,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_STACK_32,STACK_32,GEB,fold_5,2c11d080ca23064bd11b9054eaad4c3b3630aff67dc5cb965ff9bef36eb06cfe,26f11fec2079f431552f60a0956cab385a87cc503b6b095c661263ac75ece670,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_STAIR,STAIR,GEB,fold_7,37574b4ad7a1e289b24f3c5bfeaf94d231f756e65eb6208de1509e30d1cbc11e,8b8d1c2c22785bfb78ac0deb5d6977c27eb5b8c3396e657159a88c60def8dc88,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_STAIR2,STAIR2,GEB,fold_8,b7463fd189e5f6f81c3092ce854009a2ce7297b2c451f8f4f1195920ecefd1c4,5061a2b65898b64fc838dbc3bb91d58ad27758b563c3dfd6270c7b66970ef243,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_STATUS_TO_ESR,STATUS_TO_ESR,GEB,fold_7,276a7887ae784ef52951915385e0f19e4107d9886e3bbf43fac5483a9032bbf1,77d2266c5648d63e80b44e7bd4436fdc7487040bf7e1d425e47a342495283092,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_STORE_8,STORE_8,GEB,fold_4,04b50c8c959fe81b3fcaf9164b8f323ec06747cb9bb62176bf600a27d35d1574,17bccb659df8bb836a2fda051ce6ba8eb6a2d2f92dfd2a1f1a38bad3335a0d33,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_SUN_MIDDAY,SUN_MIDDAY,GEB,fold_0,b9a94b8647d09b3de833f813602b6ae79b1c499771606b7a5548a0449c6c9834,0fe95227b730125971728e521dc543575ccfc26fb1aad5853d1cc6b3ea2045a0,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_SUN_POS,SUN_POS,GEB,fold_1,658ef34b79fd588eeb5e209347b8bf9e2084c3d69299cd53c9aeead8cbcd1e62,ba6d37142b229ad6fc70a89797fa7382fdb1f0f5f55d82d416c63a87582cbc7e,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_SUN_TIME,SUN_TIME,GEB,fold_2,f261b39a85e2cef641472bb0037da35057e6bdaad88a2d76429bc83229b77520,2b39d4b53ad986a73ef73adcf033da5c398675f6127eba8554ebaf22803a4c41,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_SWAP_BYTE,SWAP_BYTE,GEB,fold_4,99a73097cbe7a3fb2505697314f36bb09b4fbb64be1184b7455361034630058f,7eb446de0c4397a8e6bf8b88fcb5c8f3aea94f35ad336c26d4394051a41e4dbc,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_SWAP_BYTE2,SWAP_BYTE2,GEB,fold_5,0683013ac65ddc3eea22ecfc2e88447a124a2ca6b2dc08f82fd811cfa0ecd0cc,12d8e538366ed27f72b73eedb3c1ddb374044276a9abe52d161e775a2310dd60,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_SWITCH_I,SWITCH_I,GEB,fold_9,42f1919d1a38497770ccbb7adb7938178d751de271955be7f1477bd4840ac410,818bfcf68525be1f59342c12552b0d8b67aac74a9e2219dfab8bad35ffddf1f7,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_SWITCH_X,SWITCH_X,GEB,fold_0,d04599213ab2b76ee947b5f68000f371d73ff27942d78cc746bb35bba2afcaec,8c9d78530d724bbbd28894d2c09e67ec4a4727cdd77fd2e43c363f4f7cca3b5a,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_SW_RECONFIG,SW_RECONFIG,GEB,fold_8,619c29fcbd4deb9ba08119a897345cff18c6662421defcc7a15a55a6eca660c4,340ba9e49b78b65ff582a651a1e39ad108318019b7a959eab65aef1aa2ef6a69,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_TANC,TANC,GEB,fold_2,9dc0a6bb76ef1618b4e5227e52b144171ebed5c3e91ab9750a96e37067a3bdfb,4902f4b846f3d1bdfa2cfa9cb5d66e212fc35173370ca74170feaa61e9d362e0,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_TANH,TANH,GEB,fold_3,6c69ee294ad169201e67c120aee9451ac07f2f9132e75f1e1359d5e10c8f0971,4579eea72d6b8fd81faea0b152ba9e6a67761d28dd7a1d420ce1572cc561e690,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_TANK_LEVEL,TANK_LEVEL,GEB,fold_1,131c7dd50755d06dea2536e00aa08fc94de7b92ef8aa5d5318df1e9a66130e6d,ce97d5ab23e68b06cfef632bab53e402cfe17696ca4a1ed4b18e9317c9ee01c3,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_TANK_VOL1,TANK_VOL1,GEB,fold_2,5769f50d963defe8ae404771d2b1e60f4d5f9ca0c0e25719e660f3166b8aea5b,0f9a522b2c31cf4fc0f7a466b256e5e7fe7987a002deb4f6f83b984a95cc6924,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_TANK_VOL2,TANK_VOL2,GEB,fold_3,2e30749b0e1a8ac4ece5640933b292b8b2f97efa1e438184dad9b961e7fddd13,40f5e13c6e9ffd876cef3d77a236825ef4eabe5b7a7d37d1dd3ac51d4004233d,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_TC_MS,TC_MS,GEB,fold_6,c2964042a713bd1229c071ab77d9a597e0867bbf2bdb1f9d1a8a6725346c57fb,06e6f441214666a47aa8734a078727904d06915e4c1a98ce0c0110058b1125f5,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_TC_S,TC_S,GEB,fold_7,49c5eb442a29757595a6af7dc5fa1a8ea568eaeabe1fe0184a5d00e0801a8b1a,862ea2095693a379fccdcc30a791ed99e6a04ae8ae669bb88be8e5b93a52c31c,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_TC_US,TC_US,GEB,fold_8,9d6999de1d13b7b14ae2f4fd36482122d16b6d25a68454fbbfcd0264e42b5a5e,906a1873ee5d8cd056bd2942fc5fce8bada2403b18eb886d22c17ebb0c17c472,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_TEMPERATURE,TEMPERATURE,GEB,fold_9,c071d23ab5a7b7024bfee1e2dde1df2526b5c04523c0aeea6a8cc9eb62342592,67d60132ca0495ac295ffac19631f5151ba5298ce1aab464a1f041f506740aea,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_TEMP_EXT,TEMP_EXT,GEB,fold_4,620b210c76a6bd54986e8a0de493eb71e2b35f90fc4187c3b5440e632ecf859d,333379f7080b74fe821165a808c48e0effa34cc06fe612e54244caaa303ba20d,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_TEMP_NI,TEMP_NI,GEB,fold_6,c6c1c36674c2e680448e94461f178582162e81536ed5e33710158f1b648a54dc,e2a37e46ebb3cfcda9fd4da0cc5a7576d39b19723569eb3932374112183f912e,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_TEMP_NTC,TEMP_NTC,GEB,fold_7,89c4c57569ab5dbb4d01d3b53d40681f46568276fd7ae9a85ded04f465232d8b,a1e831aec10f0c5ba412ba056088fb581f03ff4e468a3d9ef485620a6677e0b1,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_TEMP_PT,TEMP_PT,GEB,fold_8,f15cfccacb92da1af65036f3e86f4335bab41cc93d169cfc8ff90bc25ad62c1a,2376288df4dd0f329cb096ea1c07f271097f495338f37e5fade2f4081ecd0761,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_TEMP_SI,TEMP_SI,GEB,fold_9,165551a182402098f69d2f150fa8d69bd210f34a15731d57815c57d1698c1214,90fa8b89000a29a793fdb3f0800d8555fba151122c1cb40a54ddf8f9d58d8715,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_TIMECHECK,TIMECHECK,GEB,fold_8,497ba653483f7abdb0ad95082d541a03b47fce072edb02e06c556158076e7ec5,4590954ce27ccb0651e2edd3aebd4e6a2f5608a4c682d13a77feb9d238a5bbc0,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
